/chain,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0079,10,,,,,,3,576,1920
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0080,10,,,,,,3,576,2016
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0081,10,,,,,,3,576,2048
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0082,10,,,,,,3,576,2144
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0083,10,,,,,,3,576,2176
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0084,10,,,,,,3,576,2272
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0085,10,,,,,,3,576,2304
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0086,10,,,,,,3,576,2400
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0087,10,,,,,,3,576,2432
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0088,10,,,,,,3,576,2528
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0089,10,,,,,,3,576,2560
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0090,10,,,,,,3,576,2656
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0091,10,,,,,,3,576,2688
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0092,10,,,,,,3,576,2784
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0093,10,,,,,,3,576,2816
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0094,10,,,,,,3,576,2880
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0095,16,,,,,,3,576,2912
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.03,Part_0096,35,,,,,,3,576,2944
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0097,21,,,,,,3,576,2976
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0098,10,,,,,,3,576,3008
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0099,14,,,,,,3,576,3040
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.52,Part_0100,21,,,,,,3,576,3136
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.19,Part_0101,8,,,,,,3,576,3168
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0102,10,,,,,,3,576,3200
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0103,16,,,,,,3,576,3264
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0104,9,,,,,,3,576,3296
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0105,10,,,,,,3,576,3360
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0106,10,,,,,,3,576,3456
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0107,16,,,,,,3,576,3488
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0108,10,,,,,,3,576,3584
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0109,10,,,,,,3,576,3648
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0110,16,,,,,,3,576,3712
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0111,9,,,,,,3,576,3744
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0112,10,,,,,,3,576,3776
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0113,10,,,,,,3,576,3840
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0114,16,,,,,,3,576,3936
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0115,9,,,,,,3,576,3968
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0116,10,,,,,,3,576,4000
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0117,10,,,,,,3,576,4032
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0118,16,,,,,,3,576,4160
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0119,10,,,,,,3,576,4192
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.21,Part_0120,8,,,,,,3,576,4224
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0121,56,,,,,,3,576,4256
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0122,10,,,,,,3,576,4288
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0123,9,,,,,,3,576,4480
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0124,16,,,,,,3,576,4512
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0125,10,,,,,,3,576,4544
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0126,10,,,,,,3,576,4704
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0127,16,,,,,,3,576,4736
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0128,9,,,,,,3,576,4768
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0129,10,,,,,,3,576,4800
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0130,10,,,,,,3,576,4896
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0131,16,,,,,,3,576,4992
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0132,9,,,,,,3,576,5024
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0133,10,,,,,,3,576,5088
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0134,10,,,,,,3,576,5184
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0135,7,,,,,,1,576,5216
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0136,16,,,,,,3,576,5248
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0137,9,,,,,,3,576,5280
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0138,10,,,,,,3,576,5312
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0139,10,,,,,,3,576,5440
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0140,16,,,,,,3,576,5472
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0141,9,,,,,,3,576,5504
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0142,10,,,,,,3,576,5536
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.13,Part_0143,10,,,,,,3,576,5568
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0144,9,,,,,,3,576,5728
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0145,16,,,,,,3,576,5760
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.12,Part_0146,10,,,,,,3,576,5792
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0147,10,,,,,,3,576,5824
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0148,16,,,,,,3,576,5984
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0149,9,,,,,,3,576,6016
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0150,10,,,,,,3,576,6112
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0151,10,,,,,,3,576,6208
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0152,9,,,,,,3,576,6240
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0153,16,,,,,,3,576,6272
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0154,10,,,,,,3,576,6304
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0155,10,,,,,,3,576,6368
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0156,10,,,,,,3,576,6496
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0157,16,,,,,,3,576,6528
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0158,35,,,,,,3,576,6560
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.14,Part_0159,21,,,,,,3,576,6592
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.49,Part_0160,21,,,,,,3,576,6624
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.22,Part_0161,8,,,,,,3,576,6656
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0162,10,,,,,,3,576,6784
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0163,16,,,,,,3,576,6816
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.15,Part_0164,56,,,,,,3,576,6848
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0165,9,,,,,,3,576,6880
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0166,10,,,,,,3,576,6944
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0167,16,,,,,,3,576,7040
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0168,9,,,,,,3,576,7072
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.11,Part_0169,10,,,,,,3,576,7136
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0170,16,,,,,,3,576,7232
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0171,56,,,,,,3,576,7296
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.37,Part_0172,21,,,,,,3,576,7328
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.2,Part_0173,8,,,,,,3,576,7360
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0174,14,,,,,,3,576,7392
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.11,Part_0175,56,,,,,,3,576,7424
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0176,10,,,,,,3,576,7456
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0177,10,,,,,,3,576,7488
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0178,21,,,,,,3,576,7520
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0179,35,,,,,,3,576,7552
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0180,16,,,,,,3,576,7616
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0181,10,,,,,,3,576,7648
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0182,10,,,,,,3,576,7680
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0183,16,,,,,,3,576,7712
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0184,16,,,,,,3,576,7776
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0185,16,,,,,,3,576,7808
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0186,10,,,,,,3,576,7840
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0187,10,,,,,,3,576,7872
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0188,16,,,,,,3,576,7936
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0189,16,,,,,,3,576,7968
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0190,10,,,,,,3,576,8000
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0191,10,,,,,,3,576,8032
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0192,16,,,,,,3,576,8096
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0193,16,,,,,,3,576,8128
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0194,10,,,,,,3,576,8160
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0195,10,,,,,,3,576,8192
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0196,16,,,,,,3,576,8256
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0197,56,,,,,,3,576,8288
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0198,10,,,,,,3,576,8320
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0199,10,,,,,,3,576,8352
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0200,16,,,,,,3,576,8416
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0201,10,,,,,,3,576,8448
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0202,10,,,,,,3,576,8480
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0203,10,,,,,,3,576,8512
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0204,16,,,,,,3,576,8576
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0205,16,,,,,,3,576,8608
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0206,10,,,,,,3,576,8640
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0207,10,,,,,,3,576,8672
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0208,16,,,,,,3,576,8736
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0209,21,,,,,,3,576,8768
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0210,10,,,,,,3,576,8800
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0211,10,,,,,,3,576,8832
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0212,16,,,,,,3,576,8896
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0213,16,,,,,,3,576,8928
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0214,10,,,,,,3,576,8960
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0215,10,,,,,,3,576,8992
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0216,10,,,,,,3,576,9056
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0217,10,,,,,,3,576,9088
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0218,16,,,,,,3,576,9120
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0219,10,,,,,,3,576,9152
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0220,16,,,,,,3,576,9216
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0221,10,,,,,,3,576,9248
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0222,10,,,,,,3,576,9280
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0223,10,,,,,,3,576,9312
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0224,10,,,,,,3,576,9408
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0225,21,,,,,,3,576,9440
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0226,10,,,,,,3,576,9472
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0227,10,,,,,,3,576,9504
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0228,10,,,,,,3,576,9536
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0229,16,,,,,,3,576,9568
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0230,10,,,,,,3,576,9600
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0231,16,,,,,,3,576,9632
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.91,Part_0232,21,,,,,,3,576,9664
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0233,21,,,,,,3,576,9696
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0234,9,,,,,,3,576,9856
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0235,10,,,,,,3,576,9920
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0236,10,,,,,,3,576,9952
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0237,16,,,,,,3,576,9984
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0238,9,,,,,,3,576,10016
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0239,10,,,,,,3,576,10080
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0240,10,,,,,,3,576,10112
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0241,10,,,,,,3,576,10144
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0242,16,,,,,,3,576,10176
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0243,10,,,,,,3,576,10208
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0244,21,,,,,,3,576,10240
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0245,10,,,,,,3,576,10304
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.03,Part_0246,10,,,,,,3,576,10336
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.19,Part_0247,21,,,,,,3,576,10368
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.56,Part_0248,21,,,,,,3,576,10400
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.2,Part_0249,21,,,,,,3,576,10432
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0250,10,,,,,,3,576,10560
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0251,10,,,,,,3,576,10592
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0252,10,,,,,,3,576,10688
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.13,Part_0253,10,,,,,,3,576,10720
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0254,10,,,,,,3,576,11872
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0255,10,,,,,,3,576,11968
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0256,10,,,,,,3,576,12096
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.13,Part_0257,10,,,,,,3,576,12128
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0258,10,,,,,,3,576,12224
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.12,Part_0259,10,,,,,,3,576,12288
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0260,10,,,,,,3,576,12352
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.13,Part_0261,56,,,,,,3,576,12384
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0262,10,,,,,,3,576,12416
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.25,Part_0263,8,,,,,,3,576,12448
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.04,Part_0264,10,,,,,,3,576,12512
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0265,10,,,,,,3,576,12544
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.17,Part_0266,16,,,,,,3,576,12608
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0267,16,,,,,,3,576,12640
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0268,16,,,,,,3,576,12736
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0269,16,,,,,,3,576,12768
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0270,10,,,,,,3,576,12896
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0271,10,,,,,,3,576,12928
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0272,10,,,,,,3,576,13024
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0273,10,,,,,,3,576,13056
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0274,10,,,,,,3,576,13152
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.05,Part_0275,10,,,,,,3,576,13184
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0276,10,,,,,,3,576,13280
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.1,Part_0277,10,,,,,,3,576,13312
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0278,10,,,,,,3,576,13408
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0279,10,,,,,,3,576,13440
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.07,Part_0280,10,,,,,,3,576,13504
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0281,10,,,,,,3,576,13536
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.19,Part_0282,8,,,,,,3,576,13632
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.39,Part_0283,21,,,,,,3,576,13664
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0284,10,,,,,,3,576,13696
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0285,10,,,,,,3,576,13760
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.09,Part_0286,10,,,,,,3,576,13888
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.08,Part_0287,10,,,,,,3,576,14016
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0,Part_0288,10,,,,,,3,576,14176
32,,Company Identifier,SIC Code,SIC Description,,,,,2,,Part,0.06,Part_0289,10,,,,,,3,576,14208
32,,Company Identifier,SIC Code,SIC Description,,,264.8,1,0,0.96,Retail,0,Retail_0001,0,,,,,215.79,,912,128
32,,Company Identifier,SIC Code,SIC Description,,,394.51,1,0,0.96,Retail,0,Retail_0002,0,,,,,353.59,,912,256
32,,Company Identifier,SIC Code,SIC Description,,,269.25,1,0,0.96,Retail,0,Retail_0003,0,,,,,253.21,,912,384
32,,Company Identifier,SIC Code,SIC Description,,,535.13,2,0,0.96,Retail,0,Retail_0004,0,,,,,548.96,,912,512
32,,Company Identifier,SIC Code,SIC Description,,,258.34,2,0,0.96,Retail,0,Retail_0005,0,,,,,335.16,,912,640
32,,Company Identifier,SIC Code,SIC Description,,,100.43,1,0,0.96,Retail,0,Retail_0006,0,,,,,90.27,,912,768
32,,Company Identifier,SIC Code,SIC Description,,,247.55,1,0,0.96,Retail,0,Retail_0007,0,,,,,115.37,,912,896
32,,Company Identifier,SIC Code,SIC Description,,,73.25,4,0,0.96,Retail,0,Retail_0008,0,,,,,240.21,,912,1024
32,,Company Identifier,SIC Code,SIC Description,,,402.41,2,0,0.96,Retail,0,Retail_0009,0,,,,,455.99,,912,1152
32,,Company Identifier,SIC Code,SIC Description,,,352.6,1,0,0.96,Retail,0,Retail_0010,0,,,,,272.58,,912,1280
32,,Company Identifier,SIC Code,SIC Description,,,711.76,1,0,0.96,Retail,0,Retail_0011,0,,,,,488.37,,912,1408
32,,Company Identifier,SIC Code,SIC Description,,,409.03,2,0,0.96,Retail,0,Retail_0012,0,,,,,418.33,,912,1536
32,,Company Identifier,SIC Code,SIC Description,,,257.3,2,0,0.96,Retail,0,Retail_0013,0,,,,,323.25,,912,1664
32,,Company Identifier,SIC Code,SIC Description,,,678.72,1,0,0.96,Retail,0,Retail_0014,0,,,,,542.22,,912,1792
32,,Company Identifier,SIC Code,SIC Description,,,494.69,2,0,0.96,Retail,0,Retail_0015,0,,,,,497.21,,912,1920
32,,Company Identifier,SIC Code,SIC Description,,,630.96,1,0,0.96,Retail,0,Retail_0016,0,,,,,531.4,,912,2048
32,,Company Identifier,SIC Code,SIC Description,,,956.33,2,0,0.96,Retail,0,Retail_0017,0,,,,,967.24,,912,2176
32,,Company Identifier,SIC Code,SIC Description,,,1258.21,1,0,0.96,Retail,0,Retail_0018,0,,,,,959.17,,912,2304
32,,Company Identifier,SIC Code,SIC Description,,,421.6,1,0,0.96,Retail,0,Retail_0019,0,,,,,223.59,,912,2432
32,,Company Identifier,SIC Code,SIC Description,,,689.66,1,0,0.96,Retail,0,Retail_0020,0,,,,,657.53,,912,2560
32,,Company Identifier,SIC Code,SIC Description,,,672.4,1,0,0.96,Retail,0,Retail_0021,0,,,,,363.86,,912,2688
32,,Company Identifier,SIC Code,SIC Description,,,827.36,1,0,0.96,Retail,0,Retail_0022,0,,,,,445.84,,912,2816
32,,Company Identifier,SIC Code,SIC Description,,,196.56,2,0,0.96,Retail,0,Retail_0023,0,,,,,246.42,,912,2944
32,,Company Identifier,SIC Code,SIC Description,,,411.6,2,0,0.96,Retail,0,Retail_0024,0,,,,,570.25,,912,3072
32,,Company Identifier,SIC Code,SIC Description,,,16.4,3,0,0.96,Retail,0,Retail_0025,0,,,,,37.62,,912,3200
32,,Company Identifier,SIC Code,SIC Description,,,21.41,3,0,0.96,Retail,0,Retail_0026,0,,,,,50.72,,912,3328
32,,Company Identifier,SIC Code,SIC Description,,,42.82,2,0,0.96,Retail,0,Retail_0027,0,,,,,78.1,,912,3456
32,,Company Identifier,SIC Code,SIC Description,,,431.19,2,0,0.96,Retail,0,Retail_0028,0,,,,,673.98,,912,3584
32,,Company Identifier,SIC Code,SIC Description,,,201.05,2,0,0.96,Retail,0,Retail_0029,0,,,,,285.53,,912,3712
32,,Company Identifier,SIC Code,SIC Description,,,130.52,3,0,0.96,Retail,0,Retail_0030,0,,,,,352.05,,912,3840
32,,Company Identifier,SIC Code,SIC Description,,,5,3,0,0.96,Retail,0,Retail_0031,0,,,,,12.88,,912,3968
